"Цена
Выглядит как приличный телефон Батарея
Плохо ловит интернет (отсюда нестабильная работа мессенджеров)
Блеклый экран
Слабая камера Из плюсов - размер экрана, разрешение экрана на мой взгляд вполне приличное для этой цены (покупался за 3990 р.)...
Минусы:
Покупался ребенку, в основном для звонков и переписки в Whatsapp (смс-сервисом почти не пользуемся).
С этими двумя простыми вещами телефон не справляется: задержка сообщений в вотсаппе от нескольких минут до часа - лечится перезагрузкой телефона, но потом опять начинает тормозить. Соответственно быть на связи с ребенком в режиме онлайн невозможно (сообщение от ребенка из школы ""мама, приезжай через 20 минут"", которое приходит через час и т.п.). 
Периодически невозможно дозвониться: ""абонент не в сети"". Через несколько минут - ""в сети"".
Батарея разряжается за полдня - 2 звонка, несколько сообщений в вотсапп, непродолжительный серфинг в интернете. У батареи действительно скромная емкость, но так стремительно разряжаться в новом телефоне она не должна.
Слабая камера - в характеристиках указана, поэтому без претензий. При покупке сами не заметили, почему-то думали, что по умолчанию 5 Мп. Кому важно, обратите внимание.
Покупался за 3990 р., но на мой взгляд, из-за вечных проблем с сетью и слабой батареи он и этих денег не стоит, красная цена 2,5 тыс.",2.0
"Доступная цена Будьте готовы что до вас не смогут дозвониться, а смс о том что вам звонили придет либо после перезагрузки, либо на следующие сутки. И дело не в операторе связи. Постоянно глючит клава, набор текста становится просто не реальным. Батареи хватает у меня только на сутки (без интернета, приложений и прочего, просто тупо позвонить. С учетом того что до меня вообще никто не дописывается и не дозванивается - батарея ужасная просто) Получая смс вы видите только время ее получения, а не отправки. Это не удобно. Разочарована. Покупала звонилку - получила не пойми что. Может самсунг соизволит обновить со временем прошивку и что-то изменится в лучшую сторону.",2.0
" — 0.3 мегапиксельная камера при светлом фотографировании Камера как у современного смартфона, Наушники не работают но подключены, На встроенном диске телефона 30 Килобайт, Нет Wi-Fi.  —",1.0
"Громкое и четкое радио, есть ТВ Меню-чёрт ногу сломает, ничего не понять, не найти, память ничтожна, сфоткаешь, пишет память переполнена, купила карту памяти, все равно одно да потому... не могу понять как сменить звук вызова, как внести дни рождения и встречи, в общем вообще ничего в нем найти не могу, чувствую себя идиоткой, очень жалею что его купила.. До этого телефона были только нокиа, вот дёрнул же меня кто то этот купить...",1.0
"Громкое и четкое радио, есть ТВ Меню-чёрт ногу сломает, ничего не понять, не найти, память ничтожна, сфоткаешь, пишет память переполнена, купила карту памяти, все равно одно да потому... не могу понять как сменить звук вызова, как внести дни рождения и встречи, в общем вообще ничего в нем найти не могу, чувствую себя идиоткой, очень жалею что его купила.. До этого телефона были только нокиа, вот дёрнул же меня кто то этот купить...",1.0
"2 сим,работающий телик и радио(правда прием посредственный-после нокиан старой финской сборки-реально плох) при шуме на улице или в машине собеседника плохо слышно.иногда звоню,берут трубку-но голоса вызываемого абонента не слышу.антенны показывают уверенные приемы-начинаю звонить-нет связи,те значки антенн недостовернысмс писать действит напрягает,стал писать стулусом(карандаш обычный)-вроде ничего,легче стало взял наугад месяц назад в первом попавшемся салоне изза 2 сим,попробовать сенсор,ну и телик на работе пользоватьвобщем доволен,тем кто часто пишет смс,вводит новые контакты в тел книжку,юзает памятки -не берите,замучаетесьхотел нокиан взять-но китай..это полагаю лучше,тк НЕ китайPS.аккум слабый-с полной зарядки до нуля-2дня максимум,хотя звоню редко-до 2-3раз в день",3.0
"2 сим,работающий телик и радио(правда прием посредственный-после нокиан старой финской сборки-реально плох) при шуме на улице или в машине собеседника плохо слышно.
иногда звоню,берут трубку-но голоса вызываемого абонента не слышу.
антенны показывают уверенные приемы-начинаю звонить-нет связи,те значки антенн недостоверны
смс писать действит напрягает,стал писать стулусом(карандаш обычный)-вроде ничего,легче стало взял наугад месяц назад в первом попавшемся салоне изза 2 сим,попробовать сенсор,ну и телик на работе пользовать
вобщем доволен,тем кто часто пишет смс,вводит новые контакты в тел книжку,юзает памятки -не берите,замучаетесь
хотел нокиан взять-но китай..это полагаю лучше,тк НЕ китай
PS.аккум слабый-с полной зарядки до нуля-2дня максимум,хотя звоню редко-до 2-3раз в день",3.0
"Нет Плохая антенна,плохой сенсорный экран,не поддерживает Java,поддерживает какой-то формат vxp который попросту не найти в интернете,можно конечно скачать их в специальном приложении,но они платные,нельзя удалить ненеужные игры,очень маленькая память телефона,часто зависает! Телефону 3 месяцаЧерез неделю после покупки начал лагать сенсорТелефон начал перезагружатся сам по себе!Вообщем,покупайте лучше другой телефон.",1.0
"Нет Плохая антенна,плохой сенсорный экран,не поддерживает Java,поддерживает какой-то формат vxp который попросту не найти в интернете,можно конечно скачать их в специальном приложении,но они платные,нельзя удалить ненеужные игры,очень маленькая память телефона,часто зависает! Телефону 3 месяца
Через неделю после покупки начал лагать сенсор
Телефон начал перезагружатся сам по себе!
Вообщем,покупайте лучше другой телефон.",1.0
"Нет Плохая антенна,плохой сенсорный экран,не поддерживает Java,поддерживает какой-то формат vxp который попросту не найти в интернете,можно конечно скачать их в специальном приложении,но они платные,нельзя удалить ненеужные игры,очень маленькая память телефона,часто зависает! Телефону 3 месяцаЧерез неделю после покупки начал лагать сенсорТелефон начал перезагружатся сам по себе!Вообщем,покупайте лучше другой телефон.",1.0
"Тв, 2 симки. Вообще отвратительно забивать номера телефонов, один телефон чтобы только записать, нужно минут 10! Т9бестолковый до нельзя! Камера никакая, в интернет не выйти, хоть такую возможность они заявляют, но не получается, пишет что очень большая страница, какая бы она не была.Смс чтобы написать, предварительно надо выпить карвалола или чего покрепче с условием что вы никуда не торопитесь! Чтобы поменять заглавную букву и обратно нужно прощелкать энное колличество раз чтобы выбрать изо всех настроек именно заглавную, обратно чтобы была маленькая надо проделать тот же путь. Сменю этот кошмар как только будет первая возможность! Это какой-то кошмар! Я уже перестала забивать телефоны из-за этих трудностей, хожу с бумажной записной книжкой по старинке и узнаю людей по их голосу. Что такое смс уже забыла! Хотя написать его иногда очень нужно.",2.0
"Тв, 2 симки. Вообще отвратительно забивать номера телефонов, один телефон чтобы только записать, нужно минут 10! Т9бестолковый до нельзя! Камера никакая, в интернет не выйти, хоть такую возможность они заявляют, но не получается, пишет что очень большая страница, какая бы она не была.
Смс чтобы написать, предварительно надо выпить карвалола или чего покрепче с условием что вы никуда не торопитесь! Чтобы поменять заглавную букву и обратно нужно прощелкать энное колличество раз чтобы выбрать изо всех настроек именно заглавную, обратно чтобы была маленькая надо проделать тот же путь. Сменю этот кошмар как только будет первая возможность! Это какой-то кошмар! Я уже перестала забивать телефоны из-за этих трудностей, хожу с бумажной записной книжкой по старинке и узнаю людей по их голосу. Что такое смс уже забыла! Хотя написать его иногда очень нужно.",2.0
"Тв, 2 симки. Вообще отвратительно забивать номера телефонов, один телефон чтобы только записать, нужно минут 10! Т9бестолковый до нельзя! Камера никакая, в интернет не выйти, хоть такую возможность они заявляют, но не получается, пишет что очень большая страница, какая бы она не была.
Смс чтобы написать, предварительно надо выпить карвалола или чего покрепче с условием что вы никуда не торопитесь! Чтобы поменять заглавную букву и обратно нужно прощелкать энное колличество раз чтобы выбрать изо всех настроек именно заглавную, обратно чтобы была маленькая надо проделать тот же путь. Сменю этот кошмар как только будет первая возможность! Это какой-то кошмар! Я уже перестала забивать телефоны из-за этих трудностей, хожу с бумажной записной книжкой по старинке и узнаю людей по их голосу. Что такое смс уже забыла! Хотя написать его иногда очень нужно.",2.0
"Тв, 2 симки. Вообще отвратительно забивать номера телефонов, один телефон чтобы только записать, нужно минут 10! Т9бестолковый до нельзя! Камера никакая, в интернет не выйти, хоть такую возможность они заявляют, но не получается, пишет что очень большая страница, какая бы она не была.Смс чтобы написать, предварительно надо выпить карвалола или чего покрепче с условием что вы никуда не торопитесь! Чтобы поменять заглавную букву и обратно нужно прощелкать энное колличество раз чтобы выбрать изо всех настроек именно заглавную, обратно чтобы была маленькая надо проделать тот же путь. Сменю этот кошмар как только будет первая возможность! Это какой-то кошмар! Я уже перестала забивать телефоны из-за этих трудностей, хожу с бумажной записной книжкой по старинке и узнаю людей по их голосу. Что такое смс уже забыла! Хотя написать его иногда очень нужно.",2.0
"Симпатичный, можно слушать радио не имея наушников и даже посмотреть тв, две сим, поддержка SD до 32Гб, сенсорный экран, выход под наушники 3,5мм (обычные наушники) Простой как пять копеек, минимум настроек и возможностей, даже темы не меняются. Камера 0,3мп (это писец). Разъем microUsb (для меня не очень удобен поскольку теперь надо везде иметь этот шнур). Скорость по USB с компом очень низкая. СМС писать практически невозможно, Т9 вообще бестолковый и малограмотный. Вообщем телефон внешне интересен, удобен и если бы не такая позорная камера все вполне бы сошлось с ценой в 2т.р. А так пойдет ребенку на  освоение)))",3.0
"Симпатичный, можно слушать радио не имея наушников и даже посмотреть тв, две сим, поддержка SD до 32Гб, сенсорный экран, выход под наушники 3,5мм (обычные наушники) Простой как пять копеек, минимум настроек и возможностей, даже темы не меняются. Камера 0,3мп (это писец). Разъем microUsb (для меня не очень удобен поскольку теперь надо везде иметь этот шнур). Скорость по USB с компом очень низкая. СМС писать практически невозможно, Т9 вообще бестолковый и малограмотный. Вообщем телефон внешне интересен, удобен и если бы не такая позорная камера все вполне бы сошлось с ценой в 2т.р. А так пойдет ребенку на  освоение)))",3.0
"Симпатичный, можно слушать радио не имея наушников и даже посмотреть тв, две сим, поддержка SD до 32Гб, сенсорный экран, выход под наушники 3,5мм (обычные наушники) Простой как пять копеек, минимум настроек и возможностей, даже темы не меняются. Камера 0,3мп (это писец). Разъем microUsb (для меня не очень удобен поскольку теперь надо везде иметь этот шнур). Скорость по USB с компом очень низкая. СМС писать практически невозможно, Т9 вообще бестолковый и малограмотный. Вообщем телефон внешне интересен, удобен и если бы не такая позорная камера все вполне бы сошлось с ценой в 2т.р. А так пойдет ребенку на  освоение)))",3.0
"Симпатичный, можно слушать радио не имея наушников и даже посмотреть тв, две сим, поддержка SD до 32Гб, сенсорный экран, выход под наушники 3,5мм (обычные наушники) Простой как пять копеек, минимум настроек и возможностей, даже темы не меняются. Камера 0,3мп (это писец). Разъем microUsb (для меня не очень удобен поскольку теперь надо везде иметь этот шнур). Скорость по USB с компом очень низкая. СМС писать практически невозможно, Т9 вообще бестолковый и малограмотный. Вообщем телефон внешне интересен, удобен и если бы не такая позорная камера все вполне бы сошлось с ценой в 2т.р. А так пойдет ребенку на  освоение)))",3.0
только цена и зарядка подходит от самсунга радио не ловит уже на окраине города. а в электричке-совсем(нигде)!сенсор-отклик через раз.меню-Я У МАМЫ ДУРАЧЕК.камера-позор джунглям. тв чуть лучше чем радио.думал в машине ребенок мультики смотреть будет по пути в школу-нет.скопировать контакты с симок-сломаешь мозги. акб-держит до 2 делений а потом через несколько сразу умирает.звук динамика-великолепный клекот в ведерке. микрофон-эй! где вы там спрятались за стенкой!? во я какую штуковину купил! даже ребенок отказался брать! основной-нокиа н8 второй-самсунг думал две симки в один аппарат. НЕ ВЫШЛО. БЯДАААААААААААА..............,2.0
только цена и зарядка подходит от самсунга радио не ловит уже на окраине города. а в электричке-совсем(нигде)!сенсор-отклик через раз.меню-Я У МАМЫ ДУРАЧЕК.камера-позор джунглям. тв чуть лучше чем радио.думал в машине ребенок мультики смотреть будет по пути в школу-нет.скопировать контакты с симок-сломаешь мозги. акб-держит до 2 делений а потом через несколько сразу умирает.звук динамика-великолепный клекот в ведерке. микрофон-эй! где вы там спрятались за стенкой!? во я какую штуковину купил! даже ребенок отказался брать! основной-нокиа н8 второй-самсунг думал две симки в один аппарат. НЕ ВЫШЛО. БЯДАААААААААААА..............,2.0
только цена и зарядка подходит от самсунга радио не ловит уже на окраине города. а в электричке-совсем(нигде)!сенсор-отклик через раз.меню-Я У МАМЫ ДУРАЧЕК.камера-позор джунглям. тв чуть лучше чем радио.думал в машине ребенок мультики смотреть будет по пути в школу-нет.скопировать контакты с симок-сломаешь мозги. акб-держит до 2 делений а потом через несколько сразу умирает.звук динамика-великолепный клекот в ведерке. микрофон-эй! где вы там спрятались за стенкой!? во я какую штуковину купил! даже ребенок отказался брать! основной-нокиа н8 второй-самсунг думал две симки в один аппарат. НЕ ВЫШЛО. БЯДАААААААААААА..............,2.0
 —  — Телефон синхронизируется с пк. Надо просто выключить телефон и подключить кабель не включая телефон. Только так!,3.0
 —  — Телефон синхронизируется с пк. Надо просто выключить телефон и подключить кабель не включая телефон. Только так!,3.0
 —  — Телефон синхронизируется с пк. Надо просто выключить телефон и подключить кабель не включая телефон. Только так!,3.0
"- Цена.
- Качество сборки.
- Батарея держит действительно долго (5-7 дней можно спокойно не задумываться о зарядке). Это плюс всех телефонов Флай.
- Сенсор достаточно чувствительный, не глючит.
- Радио без гарнитуры
- Громкий звук, как при звонке, так и при прослушивании\просмотре музыки, ТВ, даже без наушников.
- Хорошая и чистая слышимость собеседника
- Приятный внешний вид. Тоненький, очень лёгкий и стильный телефончик. У меня белый – замечательно смотрится.
- Очень удобно лежит в руке. Выскользнуть не норовит.
- Интуитивно понятный интерфейс.
- Удобная сенсорная клавиатура – смс пишутся быстро и с удовольствием.
- Возможность поставить в качестве звонка любую мелодию\песню.
- Заряжается от сети и от компьютера, удобно. - Нет синхронизации с компьютером (по проводу с компьютера на телефон невозможно перекачать музыку и другие файлы). Но есть bluetooth и это решает вышеуказанную проблему.
- Нет возможности устанавливать разную мелодию для каждого абонента или хотя бы группы абонентов.
- Камера плохая, что не удивляет. Она тут по большому счёту вообще не нужна, но в качестве бонуса за такие деньги вполне сойдёт. Что-то снять с её помощью, всё же возможно и даже потом понять что именно изображено на фото тоже вполне удастся. 
- Пока не разобралась как перекачать музыку с микро сиди на плеер телефона, чтобы не приходилось включать для прослушивания каждую песню, а проигрывание шло по списку. Выскакивает сообщение, что «память переполнена», хотя это не так.
- Экран довольно сильно бликует, это мешает при просмотре ТВ.
- ТВ отстой полнейший. Фонит ужасно (живу в Москве), редко когда удаётся поймать канал с более-менее приемлемым качеством изображения. В остальное же время вообще невозможно разобрать то, что происходит на экране. Антенна ситуацию не спасает совершенно.
- Книжки не читает. Хотя надо ещё поэкспериментировать с форматами.
- Вибровызов никакущий. Он совершенно не будет ощущаться в кармане верхней одежды, не говоря уже о сумке. Но это компенсируется громкостью звонка.
- При звонках на номера оператора нет возможности вводить цифры в тоновом режиме, сенсорные экран при разговоре просто не реагирует ни на какие манипуляции. Это я считаю самым огромным минусом данного аппарата. Громкую связь тоже включить невозможно. Я выбирала именно телефон, а не смартфон или коммуникатор, так как интернет в дороге мне совершенно не нужен. Для поездок есть ноутбук, нетбук и планшетник. Интернет ещё и в телефоне считаю излишним и неуместным. Играми и прочими заморочками не пользуюсь. Мне нужен был телефон для звонков и смс, плюс чтобы музыку послушать и будильник установить. По этим параметрам и выбирала. Для людей, которым не нужен интернет в дороге с работы и на работу. Хорошая бюджетная модель без наворотов. Отличная цена и удобная звонилка. 
Ради ТВ покупать не советую - разочаруетесь.",3.0
"- Цена.- Качество сборки.- Батарея держит действительно долго (5-7 дней можно спокойно не задумываться о зарядке). Это плюс всех телефонов Флай.- Сенсор достаточно чувствительный, не глючит.- Радио без гарнитуры- Громкий звук, как при звонке, так и при прослушиваниипросмотре музыки, ТВ, даже без наушников.- Хорошая и чистая слышимость собеседника- Приятный внешний вид. Тоненький, очень лёгкий и стильный телефончик. У меня белый – замечательно смотрится.- Очень удобно лежит в руке. Выскользнуть не норовит.- Интуитивно понятный интерфейс.- Удобная сенсорная клавиатура – смс пишутся быстро и с удовольствием.- Возможность поставить в качестве звонка любую мелодиюпесню.- Заряжается от сети и от компьютера, удобно. - Нет синхронизации с компьютером (по проводу с компьютера на телефон невозможно перекачать музыку и другие файлы). Но есть bluetooth и это решает вышеуказанную проблему.- Нет возможности устанавливать разную мелодию для каждого абонента или хотя бы группы абонентов.- Камера плохая, что не удивляет. Она тут по большому счёту вообще не нужна, но в качестве бонуса за такие деньги вполне сойдёт. Что-то снять с её помощью, всё же возможно и даже потом понять что именно изображено на фото тоже вполне удастся. - Пока не разобралась как перекачать музыку с микро сиди на плеер телефона, чтобы не приходилось включать для прослушивания каждую песню, а проигрывание шло по списку. Выскакивает сообщение, что «память переполнена», хотя это не так.- Экран довольно сильно бликует, это мешает при просмотре ТВ.- ТВ отстой полнейший. Фонит ужасно (живу в Москве), редко когда удаётся поймать канал с более-менее приемлемым качеством изображения. В остальное же время вообще невозможно разобрать то, что происходит на экране. Антенна ситуацию не спасает совершенно.- Книжки не читает. Хотя надо ещё поэкспериментировать с форматами.- Вибровызов никакущий. Он совершенно не будет ощущаться в кармане верхней одежды, не говоря уже о сумке. Но это компенсируется громкостью звонка.- При звонках на номера оператора нет возможности вводить цифры в тоновом режиме, сенсорные экран при разговоре просто не реагирует ни на какие манипуляции. Это я считаю самым огромным минусом данного аппарата. Громкую связь тоже включить невозможно. Я выбирала именно телефон, а не смартфон или коммуникатор, так как интернет в дороге мне совершенно не нужен. Для поездок есть ноутбук, нетбук и планшетник. Интернет ещё и в телефоне считаю излишним и неуместным. Играми и прочими заморочками не пользуюсь. Мне нужен был телефон для звонков и смс, плюс чтобы музыку послушать и будильник установить. По этим параметрам и выбирала. Для людей, которым не нужен интернет в дороге с работы и на работу. Хорошая бюджетная модель без наворотов. Отличная цена и удобная звонилка. Ради ТВ покупать не советую - разочаруетесь.",3.0
"Хороший экран
Объем памяти
Камера Слабый аккумулятор;
Иногда при передаче данных (вай-фай или LTE) спонтанно  греется как печка, из-за чего высаживает батарею за пару часов, нужно руками отключать передачу данных, если заметишь вовремя;
Иногда глючит;
На втором году использования начал тормозить
Разблокирование по распознаванию лица - мало работоспособная хрень Пользуюсь чуть меньше двух лет.

После полутора лет в аккумуляторе умер термодатчик из-за чего пришлось менять аккумулятор (~1000р)

После двух лет эксплуатации аппарат умер - сгорела материнская плата. 

Пару лет назад, это был флагман в линейке.
В настоящее время он конечно 35К не стоит",2.0
"- отличная камера (и фото и видео)
- замечательный большой дисплей
- быстрый, не виснет
- есть полезные встроенные приложения от LG (Smart Cleaning, Backup и пр). На многое готов закрыть глаза, но самое большое разочарование: 

телефон после обновления с Андроид 4.4 до Андроид 5.0 стал стабильно терять связь сразу на обеих сим-картах прямо во время разговора. Потом через 3-5 секунд снова ловит и приходится перезванивать, потом снова теряет. За разговор теряет до 3-х раз. Это порядком достало. Звонил в поддержку: все рекомендации выполнил. Не раз делал возврат к заводским установкам, но тщетно. Никакого рута я не делал, всё родное, заводское. Предлагают приехать в СЦ. 
Варианта 2: откатиться на 4 андроид (для меня это танцы с бубном и не факт, что получится) или ждать выхода 6 андроида, а это ждать неопределенное время. 

Через 1,5 года использования телефон начал уходить в циклическую перезагрузку ввиду выхода из строя термодатчика аккумулятора. Пришлось по инструкции с 4пда разбирать аккумулятор, вырезать термодатчик и соединять напрямую. И это батарея флагмана :) шикарно!

В общем разочаровался.


Дополнение через 2 года и 10 месяцев использования:

1. появилось мерцание и затухание экрана. Справился, подложив бумажку на плате (видео на ютуб имеется).
2. Wi-Fi живет сам по себе, пользоваться невозможно. Он то подключается, то отключается. Из-за этого аккумулятора на 6000 милиамперчасов хватает на день, что неприемлемо. Бумажка на плате лишь временно (на неделю) решило проблему. В печке ничего запекать не стал.
3. Появились спонтанные перезагрузки примерно раз в неделю.

Как итог выбираю новый телефон. Смотрю на ASUS Zenfon4 , Samsung C9 pro, Samsung A7 (2017). Не советую к покупке данный телефон. Больше смартфон данной марки себе не приобрету.",2.0
"По производительности звуку экрану и т.д. все отлично пока оно работает... а работает оно год -1.5 от силы. По железу мне особо мощное не надо, еслиб не умер еще года на 1.5 бы мне хватило... Сначала пропал wi-fi, потом отвалилась 2 симка, здохла родная батарея, стал греться если поднагрузить и отрубаться,  потом вообще включаться с 5го раза, мог повиснуть на загрузке... потом перегрузился звис и не включился, я трещины на корпусе во внимание еще не беру... Последние лыжи которыми пользовался все умирают по тихой через год после покупки G2 - отказал сенсор, G4s проблемы с зарядкой, г3 весь устал, с 4с в подарок дали х135 2 дня после смерти г3 им попользовался разбить уже охото до того тупой телефон во всем...
Для себя решил больше не одной лыжи не куплю, видать уже специально делают чтоб больше года не пользовались одним телефоном",1.0
"1. Неплохой экран, жаль что с косяком(читай ниже).
2. Достаточное быстродействие.
3. Хорошая камера.
4. Достаточная автономность.
5. Две сим-карты
6. Поддержка карт памяти. 1. На экране вылезает желтое пятно (после 10 месяцев эксплуатации вылезло справа в центре - заменили экран но гарантии, гарантия кончилась и экран снова выдал желтое пятно, на этот раз вверху справа).
2. Корпус трескается около микрофона.
3. Лаги в тяжелых играх(перегрев и тротлинг). Топовый аппарат (на момент покупки) у которого желтеет экран(от перегрева) и трескается корпус, за дорого? LG вы чего?!! 
Не рекомендую данный аппарат. Смартфоны от ""лыжи"" занес в личный черный список..",3.0
сервисная служба. хороший экран. много функций плохая батарейка. живет ровно год. телефон заменен на друого производителя не понравилось. хотя альтернативы практически нет. самая большая проблема аккумулятор. после года использования смартфон был заменен на другого производителя,1.0
"Хорошее быстродействие;
Качественная камера;
Две симки. Быстро разряжается;
Через 12-14 месяцев нужно менять аккумулятор;
Греется сильно;
Через 1,5 года потёк экран Как и у всех, через 14 месяцев после покупки пришлось заменить аккумулятор, так как начались перезагрузки и прочие аномалии. Через 1, 5 года потёк экран.. В районе камеры бывает очень сильно греется.

Цены своей не стоит. С аналогичными хар-ками лучше Китайцев взять.",2.0
"Хороший экран, довольно шустрый, 2-е сим. Быстро садит батарея, пришлось заменить 2-ды, но второй раз оказалась не в ней проблема. начала умирать плата. Сначала отвалился WIFI, потом по нарастающей. Официальный сервис даже смотреть не стал, т.к. гарантия закончилась. Неофициальный, сказал -  ищи донора, но эффект будет минимальный, умирать уже начал и просто замена модуля не поможет. Через месяц так и произошло, в итоге умер проц. После вскрытия, оказалось, что произошел перегрев аппарата. С этим оказывается не только я столкнулся. Жаль конечно, аппарату не было и 2-х лет. Такая же проблема у G4 и G5. В общем как я понял. не очень удачная схемотехника аппарата и поэтому часто выходит из строя. По своему опыту пользования - не советую. Хотя еще полгода назад, устраивал всем и менять не собирался.:( вот такая грустная история. Использую, точнее использовал аппарат по полной! практически все функции, за исключением игр.",2.0
